config_name,dataset_name,filename,target,model,explanation,roc_auc_score
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,4,dCAM,FP,0.7217987804878049
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,4,dCAM,OS,0.7217987804878049
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,4,dCAM,DM,0.7217987804878049
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0140.txt,4,dCAM,dCAM,0.7217987804878049
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,IG,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,GS,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,FA,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,FP,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,OS,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,DM,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0062.txt,3,dCAM,dCAM,0.7684766214177979
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,IG,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,GS,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,FA,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,FP,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,OS,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,DM,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,3,dCAM,dCAM,0.7457482993197279
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,IG,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,GS,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,FA,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,FP,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,OS,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,DM,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0175.txt,4,dCAM,dCAM,0.7258592471358429
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,IG,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,GS,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,FA,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,FP,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,OS,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,DM,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0144.txt,3,dCAM,dCAM,0.7414075286415712
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,IG,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,GS,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,FA,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,FP,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,OS,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,DM,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0045.txt,3,dCAM,dCAM,0.754428341384863
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,IG,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,GS,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,FA,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,FP,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,OS,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,DM,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,1,dCAM,dCAM,0.8856060606060606
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,IG,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,GS,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,FA,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,FP,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,OS,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,DM,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,3,dCAM,dCAM,0.8115615615615617
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,IG,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,GS,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,FA,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,FP,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,OS,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,DM,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0189.txt,4,dCAM,dCAM,0.921969696969697
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,IG,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,GS,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,FA,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,FP,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,OS,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,DM,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,0,dCAM,dCAM,0.7411674347158218
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,IG,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,GS,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,FA,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,FP,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,OS,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,DM,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,2,dCAM,dCAM,0.7633228840125391
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,IG,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,GS,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,FA,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,FP,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,OS,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,DM,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0070.txt,4,dCAM,dCAM,0.8435374149659864
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,IG,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,GS,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,FA,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,FP,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,OS,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,DM,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,0,dCAM,dCAM,0.7166666666666668
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,IG,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,GS,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,FA,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,FP,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,OS,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,DM,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0073.txt,2,dCAM,dCAM,0.7088989441930619
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,IG,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,GS,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,FA,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,FP,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,OS,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,DM,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,0,dCAM,dCAM,0.7759146341463414
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,IG,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,GS,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,FA,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,FP,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,OS,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,DM,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,1,dCAM,dCAM,0.7977443609022556
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,IG,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,GS,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,FA,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,FP,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,OS,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,DM,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0167.txt,2,dCAM,dCAM,0.7302325581395349
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,IG,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,GS,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,FA,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,FP,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,OS,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,DM,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0156.txt,3,dCAM,dCAM,0.7601880877742947
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,IG,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,GS,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,FA,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,FP,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,OS,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,DM,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0061.txt,3,dCAM,dCAM,0.7538109756097561
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,IG,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,GS,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,FA,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,FP,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,OS,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,DM,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,1,dCAM,dCAM,0.7126984126984126
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,IG,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,GS,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,FA,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,FP,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,OS,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,DM,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0056.txt,3,dCAM,dCAM,0.7158333333333333
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,IG,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,GS,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,FA,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,FP,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,OS,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,DM,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0023.txt,2,dCAM,dCAM,0.7217194570135748
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,IG,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,GS,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,FA,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,FP,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,OS,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,DM,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0005.txt,2,dCAM,dCAM,0.7248062015503876
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,IG,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,GS,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,FA,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,FP,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,OS,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,DM,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0143.txt,1,dCAM,dCAM,0.7570532915360502
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,IG,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,GS,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,FA,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,FP,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,OS,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,DM,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,1,dCAM,dCAM,0.7804878048780488
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,IG,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,GS,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,FA,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,FP,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,OS,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,DM,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0033.txt,3,dCAM,dCAM,0.8648648648648649
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,IG,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,GS,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,FA,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,FP,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,OS,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,DM,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0115.txt,3,dCAM,dCAM,0.6751152073732719
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,IG,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,GS,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,FA,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,FP,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,OS,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,DM,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0030.txt,1,dCAM,dCAM,0.8213213213213214
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,IG,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,GS,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,FA,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,FP,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,OS,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,DM,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0002.txt,3,dCAM,dCAM,0.7093023255813953
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,IG,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,GS,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,FA,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,FP,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,OS,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,DM,0.8418604651162791
dcam_clim_2,TestCLIM_N-5_T-250/returns,TestCLIM_N-5_T-250_0110.txt,4,dCAM,dCAM,0.8418604651162791
